step,loss,loss/mean,loss/std,lr,momentum
8,0.0027358056977391243,0.0027358056977391243,0.00035245480918601603,0.001,0.9
9,0.002624647691845894,0.002624647691845894,0.0003501958056683349,0.001,0.9
10,0.0025057552848011255,0.0025057552848011255,0.00035303359299444656,0.001,0.9
11,0.0024213220458477736,0.0024213220458477736,0.0003159299933980375,0.001,0.9
12,0.002351307775825262,0.002351307775825262,0.0003152338114568967,0.001,0.9
13,0.002256429521366954,0.002256429521366954,0.00028669964157642373,0.001,0.9
14,0.00218672095797956,0.00218672095797956,0.0002745255797183598,0.001,0.9
15,0.00212494982406497,0.00212494982406497,0.000259643650770951,0.001,0.9
16,0.002097626682370901,0.002097626682370901,0.00026870244817535675,0.001,0.9
17,0.0020439608488231897,0.0020439608488231897,0.00027411291146010224,0.001,0.9
18,0.0020198398269712925,0.0020198398269712925,0.0002529672977440192,0.001,0.9
19,0.001954645849764347,0.001954645849764347,0.0002492549577062124,0.001,0.9
20,0.0019279873231425881,0.0019279873231425881,0.00023356929535360698,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.01786505989730358,0.01786505989730358,0.014728639201492724,0.001,0.9
2,0.0066542476415634155,0.0066542476415634155,0.0011373077651126975,0.001,0.9
3,0.0048636081628501415,0.0048636081628501415,0.0006691573388394904,0.001,0.9
4,0.004063415806740522,0.004063415806740522,0.0005485521711973394,0.001,0.9
5,0.0035617498215287924,0.0035617498215287924,0.000493495958831482,0.001,0.9
6,0.003260423894971609,0.003260423894971609,0.00042871120207314573,0.001,0.9
7,0.0030236304737627506,0.0030236304737627506,0.00040135601285877157,0.001,0.9
8,0.00283471099101007,0.00283471099101007,0.0003804517739445819,0.001,0.9
9,0.00268953456543386,0.00268953456543386,0.00033760976016336606,0.001,0.9
10,0.0025772571098059416,0.0025772571098059416,0.000315225628196672,0.001,0.9
11,0.0024832424242049456,0.0024832424242049456,0.0003063610743332043,0.001,0.9
12,0.0023960189428180456,0.0023960189428180456,0.0002918236638310301,0.001,0.9
13,0.002328053815290332,0.002328053815290332,0.0002851904383713924,0.001,0.9
14,0.0022514243610203266,0.0022514243610203266,0.0003008834449423114,0.001,0.9
15,0.002202205127105117,0.002202205127105117,0.00028036428504062355,0.001,0.9
16,0.0021486699115484953,0.0021486699115484953,0.00028056453484341816,0.001,0.9
17,0.0020957994274795055,0.0020957994274795055,0.00028668939609225564,0.001,0.9
18,0.002061122329905629,0.002061122329905629,0.0002820906962024232,0.001,0.9
19,0.0020185052417218685,0.0020185052417218685,0.00026360385055127996,0.001,0.9
20,0.0019994548056274652,0.0019994548056274652,0.0002557973230998191,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.017919789999723434,0.017919789999723434,0.014644154978694382,0.001,0.9
2,0.0067099155858159065,0.0067099155858159065,0.00118192586062507,0.001,0.9
3,0.004860595799982548,0.004860595799982548,0.0006503380566821359,0.001,0.9
4,0.004037646111100912,0.004037646111100912,0.0005251753834637956,0.001,0.9
5,0.0035572005435824394,0.0035572005435824394,0.00047952731889494424,0.001,0.9
6,0.003246926935389638,0.003246926935389638,0.0004200627848362553,0.001,0.9
7,0.0029650561045855284,0.0029650561045855284,0.0004002752269737336,0.001,0.9
8,0.0028268559835851192,0.0028268559835851192,0.0003536693857714012,0.001,0.9
9,0.002677562879398465,0.002677562879398465,0.0003219123409548041,0.001,0.9
10,0.002586506772786379,0.002586506772786379,0.0003422356013135638,0.001,0.9
11,0.0024763080291450024,0.0024763080291450024,0.0003172354400552194,0.001,0.9
12,0.0024108425714075565,0.0024108425714075565,0.0002952989212846686,0.001,0.9
13,0.0023254945408552885,0.0023254945408552885,0.00031648073594309033,0.001,0.9
14,0.0022654428612440825,0.0022654428612440825,0.00027377449754633726,0.001,0.9
15,0.0022238062229007483,0.0022238062229007483,0.00027908714005145336,0.001,0.9
16,0.002151783322915435,0.002151783322915435,0.0002892333527076537,0.001,0.9
17,0.0021368530578911304,0.0021368530578911304,0.0002768484055566103,0.001,0.9
18,0.0020770018454641104,0.0020770018454641104,0.00026115479902143727,0.001,0.9
19,0.0020262617617845535,0.0020262617617845535,0.00025666772943111254,0.001,0.9
20,0.0019966510590165854,0.0019966510590165854,0.0002562993044138798,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.0181998573243618,0.0181998573243618,0.014304319300050612,0.001,0.9
2,0.006913375109434128,0.006913375109434128,0.0012540158488965362,0.001,0.9
3,0.005048001650720835,0.005048001650720835,0.0007109775324825705,0.001,0.9
4,0.004260042682290077,0.004260042682290077,0.0006285362549978607,0.001,0.9
5,0.0038007330149412155,0.0038007330149412155,0.0005125261312239553,0.001,0.9
6,0.00345589523203671,0.00345589523203671,0.00047053013594079045,0.001,0.9
7,0.0032042013481259346,0.0032042013481259346,0.00042562526485159314,0.001,0.9
8,0.0030631129629909992,0.0030631129629909992,0.0004078087182558862,0.001,0.9
9,0.002856748178601265,0.002856748178601265,0.0003820259514288483,0.001,0.9
10,0.0027624869253486395,0.0027624869253486395,0.00038781393306167017,0.001,0.9
11,0.0026574251241981983,0.0026574251241981983,0.0003392602164423893,0.001,0.9
12,0.0025653077755123377,0.0025653077755123377,0.0003435534106342396,0.001,0.9
13,0.0024863143917173147,0.0024863143917173147,0.00032318143393891114,0.001,0.9
14,0.0024330869782716036,0.0024330869782716036,0.0003194208580436163,0.001,0.9
15,0.002365855500102043,0.002365855500102043,0.00032580678867273095,0.001,0.9
16,0.0023126136511564255,0.0023126136511564255,0.0003115665170258534,0.001,0.9
17,0.0022782464511692524,0.0022782464511692524,0.00031131225618005596,0.001,0.9
18,0.002224288647994399,0.002224288647994399,0.00028634941946456847,0.001,0.9
19,0.0021910960786044598,0.0021910960786044598,0.00030536304259793365,0.001,0.9
20,0.0021579868625849485,0.0021579868625849485,0.00027434308316774464,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.018087584525346756,0.018087584525346756,0.014927007869788789,0.001,0.9
2,0.006799787748605013,0.006799787748605013,0.0010909050342052238,0.001,0.9
3,0.00498601421713829,0.00498601421713829,0.0007182707591208504,0.001,0.9
4,0.004127142485231161,0.004127142485231161,0.0005730975410290156,0.001,0.9
5,0.0036486368626356125,0.0036486368626356125,0.0004544622624048944,0.001,0.9
6,0.003340556053444743,0.003340556053444743,0.0004210390371401098,0.001,0.9
7,0.003114518476650119,0.003114518476650119,0.00041550257722039057,0.001,0.9
8,0.0029125637374818325,0.0029125637374818325,0.0003894181342882277,0.001,0.9
9,0.0028024204075336456,0.0028024204075336456,0.0003502741108057751,0.001,0.9
10,0.002658537356182933,0.002658537356182933,0.00035559204029434236,0.001,0.9
11,0.0025607647839933634,0.0025607647839933634,0.0003449254083699593,0.001,0.9
12,0.0024710374418646097,0.0024710374418646097,0.00031632446064817844,0.001,0.9
13,0.0024193567223846912,0.0024193567223846912,0.0003167444367754232,0.001,0.9
14,0.0023273054976016283,0.0023273054976016283,0.00030244767856261795,0.001,0.9
15,0.002281246706843376,0.002281246706843376,0.00030609378194287185,0.001,0.9
16,0.0022287038154900074,0.0022287038154900074,0.0002807936765896341,0.001,0.9
17,0.0021732724271714687,0.0021732724271714687,0.00027453604237471303,0.001,0.9
18,0.0021367142908275127,0.0021367142908275127,0.00026735163360466356,0.001,0.9
19,0.0020952466875314713,0.0020952466875314713,0.0002821557558104044,0.001,0.9
20,0.002058812417089939,0.002058812417089939,0.00024648351360120717,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.017990777269005775,0.017990777269005775,0.014501697515082818,0.001,0.9
2,0.006804360076785088,0.006804360076785088,0.0011464964739865751,0.001,0.9
3,0.005041827447712421,0.005041827447712421,0.0006374009346355428,0.001,0.9
4,0.004215112421661615,0.004215112421661615,0.0006022474226385036,0.001,0.9
5,0.0037180630024522543,0.0037180630024522543,0.00047175886596645877,0.001,0.9
6,0.0033671529963612556,0.0033671529963612556,0.0004462804345759472,0.001,0.9
7,0.0031405503395944834,0.0031405503395944834,0.00043454432004751993,0.001,0.9
8,0.0029427295085042715,0.0029427295085042715,0.00037693604641325944,0.001,0.9
9,0.0027909488417208195,0.0027909488417208195,0.0003621614942692561,0.001,0.9
10,0.0026610202621668577,0.0026610202621668577,0.0003580451476922813,0.001,0.9
11,0.002583092311397195,0.002583092311397195,0.0003552615428313037,0.001,0.9
12,0.00248876609839499,0.00248876609839499,0.0003069237943001919,0.001,0.9
13,0.002409745939075947,0.002409745939075947,0.0003203038977852224,0.001,0.9
14,0.0023485126439481974,0.0023485126439481974,0.0003033525718662022,0.001,0.9
15,0.00227565411478281,0.00227565411478281,0.0002807023959294055,0.001,0.9
16,0.0022454727441072464,0.0022454727441072464,0.0002858721969807535,0.001,0.9
17,0.0022031045518815517,0.0022031045518815517,0.00028819191769141275,0.001,0.9
18,0.0021598460152745247,0.0021598460152745247,0.00027443868197928067,0.001,0.9
19,0.0021086314227432013,0.0021086314227432013,0.0002781966770213239,0.001,0.9
20,0.0020716378930956125,0.0020716378930956125,0.00027540378729933637,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.018506569787859917,0.018506569787859917,0.014955070500332509,0.001,0.9
2,0.00690382020547986,0.00690382020547986,0.0012220799258640764,0.001,0.9
3,0.005045117344707251,0.005045117344707251,0.0007098192559249656,0.001,0.9
4,0.004203120246529579,0.004203120246529579,0.0006001437418323478,0.001,0.9
5,0.003768123220652342,0.003768123220652342,0.0004920233574931237,0.001,0.9
6,0.003433533711358905,0.003433533711358905,0.0004185553242295795,0.001,0.9
7,0.0031846333295106888,0.0031846333295106888,0.0004180390159777823,0.001,0.9
8,0.003004545345902443,0.003004545345902443,0.0004042674599390697,0.001,0.9
9,0.0028830228839069605,0.0028830228839069605,0.00044677426428044506,0.001,0.9
10,0.0027192255947738886,0.0027192255947738886,0.0003472728289175672,0.001,0.9
11,0.002625333610922098,0.002625333610922098,0.0003608884559949177,0.001,0.9
12,0.0025190820451825857,0.0025190820451825857,0.00034950258098971783,0.001,0.9
13,0.002447434002533555,0.002447434002533555,0.0003338036372854711,0.001,0.9
14,0.0023822824005037546,0.0023822824005037546,0.0003145719309575248,0.001,0.9
15,0.002332948613911867,0.002332948613911867,0.00030948796893854095,0.001,0.9
16,0.002284055110067129,0.002284055110067129,0.00028918152216038276,0.001,0.9
17,0.0022455768194049597,0.0022455768194049597,0.0002984992024376281,0.001,0.9
18,0.002175036584958434,0.002175036584958434,0.00029525958566655575,0.001,0.9
19,0.0021544555202126503,0.0021544555202126503,0.0002899646548658758,0.001,0.9
20,0.002130248351022601,0.002130248351022601,0.000262057361915414,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.017873577773571014,0.017873577773571014,0.014520091799876296,0.001,0.9
2,0.006608753465116024,0.006608753465116024,0.0010785845331148585,0.001,0.9
3,0.00476762605831027,0.00476762605831027,0.0006489852040559072,0.001,0.9
4,0.003931716084480286,0.003931716084480286,0.0004898068490093638,0.001,0.9
5,0.0034632717724889517,0.0034632717724889517,0.0005041283292682932,0.001,0.9
6,0.0031366979237645864,0.0031366979237645864,0.00043826801109925076,0.001,0.9
7,0.0029185176827013493,0.0029185176827013493,0.00037977221844490903,0.001,0.9
8,0.0027481243014335632,0.0027481243014335632,0.00033409150095857,0.001,0.9
9,0.0025860026944428682,0.0025860026944428682,0.0003232588538168274,0.001,0.9
10,0.0024694136809557676,0.0024694136809557676,0.00032526029662303626,0.001,0.9
11,0.0023991093039512634,0.0023991093039512634,0.0003328429404372065,0.001,0.9
12,0.0022879785392433405,0.0022879785392433405,0.000300736837910083,0.001,0.9
13,0.002235629130154848,0.002235629130154848,0.00028474381462828937,0.001,0.9
14,0.0021707694977521896,0.0021707694977521896,0.00027403706900496963,0.001,0.9
15,0.002132844179868698,0.002132844179868698,0.0002797097384568533,0.001,0.9
16,0.0020774267613887787,0.0020774267613887787,0.0002554149403360047,0.001,0.9
17,0.002015079837292433,0.002015079837292433,0.00026711000831629024,0.001,0.9
18,0.0019735307432711124,0.0019735307432711124,0.0002595951492450875,0.001,0.9
19,0.0019415911519899964,0.0019415911519899964,0.00024874951276575015,0.001,0.9
20,0.0019150013104081154,0.0019150013104081154,0.000238724470275975,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.018005825579166412,0.018005825579166412,0.014564427110411471,0.001,0.9
2,0.006796073168516159,0.006796073168516159,0.0011561143766673971,0.001,0.9
3,0.004985326901078224,0.004985326901078224,0.0006906578509230791,0.001,0.9
4,0.004202316515147686,0.004202316515147686,0.0005633620775185155,0.001,0.9
5,0.0037109118420630693,0.0037109118420630693,0.0005037167453143443,0.001,0.9
6,0.003382275113835931,0.003382275113835931,0.00045385458661714484,0.001,0.9
7,0.0031643330585211515,0.0031643330585211515,0.0004088163420108705,0.001,0.9
8,0.0029593762010335922,0.0029593762010335922,0.0003625102779997183,0.001,0.9
9,0.002820901805534959,0.002820901805534959,0.0003777613679828591,0.001,0.9
10,0.0027039512060582638,0.0027039512060582638,0.0003618889898813259,0.001,0.9
11,0.002588262315839529,0.002588262315839529,0.0003119568210566818,0.001,0.9
12,0.002529134973883629,0.002529134973883629,0.00032664750195552354,0.001,0.9
13,0.00245099444873631,0.00245099444873631,0.0002935153748597058,0.001,0.9
14,0.0023852151352912188,0.0023852151352912188,0.0003019552293383705,0.001,0.9
15,0.0023338135797530413,0.0023338135797530413,0.0003071690735491471,0.001,0.9
16,0.0022629518061876297,0.0022629518061876297,0.000281816564478134,0.001,0.9
17,0.0022199745289981365,0.0022199745289981365,0.0002490947717158862,0.001,0.9
18,0.0021734239999204874,0.0021734239999204874,0.0002722492147965842,0.001,0.9
19,0.002157578943297267,0.002157578943297267,0.0002607309298901191,0.001,0.9
20,0.0020987424068152905,0.0020987424068152905,0.00025321802481171425,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.017855338752269745,0.017855338752269745,0.014234686897747827,0.001,0.9
2,0.006677627097815275,0.006677627097815275,0.0011385923680916985,0.001,0.9
3,0.004891682881861925,0.004891682881861925,0.0006964125689129935,0.001,0.9
4,0.00406288169324398,0.00406288169324398,0.0005430741414285696,0.001,0.9
5,0.0036050810012966394,0.0036050810012966394,0.0004944050833066306,0.001,0.9
6,0.00326889893040061,0.00326889893040061,0.0004365961952024999,0.001,0.9
7,0.0030488495249301195,0.0030488495249301195,0.00039679100920905937,0.001,0.9
8,0.0028646113350987434,0.0028646113350987434,0.00036007811164730474,0.001,0.9
9,0.002718140371143818,0.002718140371143818,0.0003473884414581823,0.001,0.9
10,0.002597825601696968,0.002597825601696968,0.00034097904608483353,0.001,0.9
11,0.0025189733132719994,0.0025189733132719994,0.00034787038942968936,0.001,0.9
12,0.0024113489780575037,0.0024113489780575037,0.00033195251851912303,0.001,0.9
13,0.0023434581235051155,0.0023434581235051155,0.00032582944969703273,0.001,0.9
14,0.002281253458932042,0.002281253458932042,0.00029846944844233653,0.001,0.9
15,0.0022327450569719076,0.0022327450569719076,0.0003072767762790612,0.001,0.9
16,0.002172908978536725,0.002172908978536725,0.00027883348593406917,0.001,0.9
17,0.002140538301318884,0.002140538301318884,0.0002855182943723571,0.001,0.9
18,0.0020841232035309076,0.0020841232035309076,0.0002720088261704556,0.001,0.9
19,0.0020442823879420757,0.0020442823879420757,0.0002613385975278654,0.001,0.9
20,0.002010176656767726,0.002010176656767726,0.00023704515625747939,0.001,0.9
